DrugName,ActiveIngredient,
NUTROPIN AQ NUSPIN,SOMATROPIN,
SEROSTIM,SOMATROPIN,
SEROSTIM LQ,SOMATROPIN,
NORDITROPIN,SOMATROPIN,
NORDITROPIN NORDIFLEX,SOMATROPIN,
NORDITROPIN FLEXPRO,SOMATROPIN,
OMNITROPE,SOMATROPIN,
ACCRETROPIN,SOMATROPIN,
NUTROPIN,SOMATROPIN [rDNA origin],
ZORBTIVE,SOMATROPIN RECOMBINANT,
ODOMZO,SONIDEGIB PHOSPHATE,
NEXAVAR,SORAFENIB TOSYLATE,
SORAFENIB TOSYLATE,SORAFENIB TOSYLATE,
SORBITOL 3.3% IN PLASTIC CONTAINER,SORBITOL,
SORBITOL 3% IN PLASTIC CONTAINER,SORBITOL,
INPEFA,SOTAGLIFLOZIN,
BETAPACE,SOTALOL HYDROCHLORIDE,
BETAPACE AF,SOTALOL HYDROCHLORIDE,
SOTALOL HYDROCHLORIDE,SOTALOL HYDROCHLORIDE,
SORINE,SOTALOL HYDROCHLORIDE,
SOTYLIZE,SOTALOL HYDROCHLORIDE,
WINREVAIR,SOTATERCEPT-CSRK,
LUMAKRAS,SOTORASIB,
INTRALIPID 10%,SOYBEAN OIL,
INTRALIPID 20%,SOYBEAN OIL,
SOYACAL 10%,SOYBEAN OIL,
TRAVAMULSION 10%,SOYBEAN OIL,
TRAVAMULSION 20%,SOYBEAN OIL,
SOYACAL 20%,SOYBEAN OIL,
LIPOSYN III 10%,SOYBEAN OIL,
LIPOSYN III 20%,SOYBEAN OIL,
NUTRILIPID 10%,SOYBEAN OIL,
NUTRILIPID 20%,SOYBEAN OIL,
INTRALIPID 30%,SOYBEAN OIL,
LIPOSYN III 30%,SOYBEAN OIL,
ZAGAM,SPARFLOXACIN,
FILSPARI,SPARSENTAN,
TROBICIN,SPECTINOMYCIN HYDROCHLORIDE,
SPEVIGO,SPESOLIMAB-SBZO,
NATROBA,SPINOSAD,
RENORMAX,SPIRAPRIL HYDROCHLORIDE,
ALDACTONE,SPIRONOLACTONE,
SPIRONOLACTONE,SPIRONOLACTONE,
CAROSPIR,SPIRONOLACTONE,
WINSTROL,STANOZOLOL,
ZERIT,STAVUDINE,
ZERIT XR,STAVUDINE,
STAVUDINE,STAVUDINE,
STAVUDINE; LAMIVUDINE,STAVUDINE; LAMIVUDINE,
STAVUDINE; LAMIVUDINE; EFAVIRENZ,STAVUDINE; LAMIVUDINE; EFAVIRENZ,
STAVUDINE; LAMIVUDINE; NEVIRAPINE,STAVUDINE; LAMIVUDINE; NEVIRAPINE,
STAVUDINE; LAMIVUDINE W/NEVIRAPINE,STAVUDINE; LAMIVUDINE; NEVIRAPINE,
STERILE WATER,STERILE WATER,
STERILE WATER FOR INJECTION IN PLASTIC CONTAINER,STERILE WATER FOR INJECTION,
STERILE WATER FOR INJECTION,STERILE WATER FOR INJECTION,
BACTERIOSTATIC WATER FOR INJECTION IN PLASTIC CONTAINER,STERILE WATER FOR INJECTION,
STERILE WATER IN PLASTIC CONTAINER,STERILE WATER FOR IRRIGATION,
STERILE WATER,STERILE WATER FOR IRRIGATION,
STERILE WATER FOR IRRIGATION,STERILE WATER FOR IRRIGATION,
DIACOMIT,STIRIPENTOL,
STREPTOMYCIN SULFATE,STREPTOMYCIN SULFATE,
ZANOSAR,STREPTOZOCIN,
METASTRON,STRONTIUM CHLORIDE SR-89,
STRONTIUM CHLORIDE SR-89,STRONTIUM CHLORIDE SR-89,
CHEMET,SUCCIMER,
ANECTINE,SUCCINYLCHOLINE CHLORIDE,
QUELICIN PRESERVATIVE FREE,SUCCINYLCHOLINE CHLORIDE,
QUELICIN,SUCCINYLCHOLINE CHLORIDE,
SUCOSTRIN,SUCCINYLCHOLINE CHLORIDE,
SUCCINYLCHOLINE CHLORIDE,SUCCINYLCHOLINE CHLORIDE,
CARAFATE,SUCRALFATE,
SUCRALFATE,SUCRALFATE,
SUFENTA PRESERVATIVE FREE,SUFENTANIL CITRATE,
SUFENTANIL CITRATE,SUFENTANIL CITRATE,
DSUVIA,SUFENTANIL CITRATE,
SUGAMMADEX,SUGAMMADEX,
BRIDION,SUGAMMADEX SODIUM,
SUGAMMADEX SODIUM,SUGAMMADEX SODIUM,
EXELDERM,SULCONAZOLE NITRATE,
SODIUM SULAMYD,SULFACETAMIDE SODIUM,
KLARON,SULFACETAMIDE SODIUM,
SULFACETAMIDE SODIUM,SULFACETAMIDE SODIUM,
ISOPTO CETAMIDE,SULFACETAMIDE SODIUM,
CETAMIDE,SULFACETAMIDE SODIUM,
SULFACEL-15,SULFACETAMIDE SODIUM,
SULF-10,SULFACETAMIDE SODIUM,
BLEPH-10,SULFACETAMIDE SODIUM,
BLEPH-30,SULFACETAMIDE SODIUM,
OCUSULF-10,SULFACETAMIDE SODIUM,
OCUSULF-30,SULFACETAMIDE SODIUM,
SODIUM SULFACETAMIDE,SULFACETAMIDE SODIUM,
SULTEN-10,SULFACETAMIDE SODIUM,
SULFAIR 10,SULFACETAMIDE SODIUM,
SULFAIR-15,SULFACETAMIDE SODIUM,
SULFAIR FORTE,SULFACETAMIDE SODIUM,
SULF-15,SULFACETAMIDE SODIUM,
RENOQUID,SULFACYTINE,
SULFADIAZINE,SULFADIAZINE,
SULFADIAZINE SODIUM,SULFADIAZINE SODIUM,
SULFONAMIDES DUPLEX,SULFADIAZINE; SULFAMERAZINE,
SULLA,SULFAMETER,
THIOSULFIL,SULFAMETHIZOLE,
PROKLAR,SULFAMETHIZOLE,
MICROSUL,SULFAMETHIZOLE,
GANTANOL,SULFAMETHOXAZOLE,
GANTANOL-DS,SULFAMETHOXAZOLE,
SULFAMETHOXAZOLE,SULFAMETHOXAZOLE,
UROBAK,SULFAMETHOXAZOLE,
SEPTRA,SULFAMETHOXAZOLE; TRIMETHOPRIM,
SEPTRA DS,SULFAMETHOXAZOLE; TRIMETHOPRIM,
BACTRIM,SULFAMETHOXAZOLE; TRIMETHOPRIM,
BACTRIM DS,SULFAMETHOXAZOLE; TRIMETHOPRIM,
BACTRIM PEDIATRIC,SULFAMETHOXAZOLE; TRIMETHOPRIM,
SEPTRA GRAPE,SULFAMETHOXAZOLE; TRIMETHOPRIM,
SULFAMETHOXAZOLE AND TRIMETHOPRIM,SULFAMETHOXAZOLE; TRIMETHOPRIM,
SULFAMETHOXAZOLE AND TRIMETHOPRIM DOUBLE STRENGTH,SULFAMETHOXAZOLE; TRIMETHOPRIM,
SULFATRIM PEDIATRIC,SULFAMETHOXAZOLE; TRIMETHOPRIM,
SULFATRIM,SULFAMETHOXAZOLE; TRIMETHOPRIM,
SULFAMETHOPRIM,SULFAMETHOXAZOLE; TRIMETHOPRIM,
SULFAMETHOXAZOLE AND TRIMETHOPRIM SINGLE STRENGTH,SULFAMETHOXAZOLE; TRIMETHOPRIM,
SULFAMETHOPRIM-DS,SULFAMETHOXAZOLE; TRIMETHOPRIM,
COTRIM,SULFAMETHOXAZOLE; TRIMETHOPRIM,
COTRIM D.S.,SULFAMETHOXAZOLE; TRIMETHOPRIM,
SULMEPRIM,SULFAMETHOXAZOLE; TRIMETHOPRIM,
SULMEPRIM PEDIATRIC,SULFAMETHOXAZOLE; TRIMETHOPRIM,
SULFATRIM-SS,SULFAMETHOXAZOLE; TRIMETHOPRIM,
SULFATRIM-DS,SULFAMETHOXAZOLE; TRIMETHOPRIM,
UROPLUS SS,SULFAMETHOXAZOLE; TRIMETHOPRIM,
UROPLUS DS,SULFAMETHOXAZOLE; TRIMETHOPRIM,
TRIMETH/SULFA,SULFAMETHOXAZOLE; TRIMETHOPRIM,
AVC,SULFANILAMIDE,
SULFANILAMIDE,SULFANILAMIDE,
SULFABID,SULFAPHENAZOLE,
SULFAPYRIDINE,SULFAPYRIDINE,
AZULFIDINE,SULFASALAZINE,
AZULFIDINE EN-TABS,SULFASALAZINE,
SULFASALAZINE,SULFASALAZINE,
S.A.S.-500,SULFASALAZINE,
AZULFIDINE,SULFASALAZINE ,
ANTURANE,SULFINPYRAZONE,
SULFINPYRAZONE,SULFINPYRAZONE,
GANTRISIN,SULFISOXAZOLE,
SOSOL,SULFISOXAZOLE,
SULSOXIN,SULFISOXAZOLE,
SULFISOXAZOLE,SULFISOXAZOLE,
SOXAZOLE,SULFISOXAZOLE,
SULFALAR,SULFISOXAZOLE,
GANTRISIN,SULFISOXAZOLE ACETYL,
GANTRISIN PEDIATRIC,SULFISOXAZOLE ACETYL,
LIPO GANTRISIN,SULFISOXAZOLE ACETYL,
GANTRISIN,SULFISOXAZOLE DIOLAMINE,
SULFISOXAZOLE DIOLAMINE,SULFISOXAZOLE DIOLAMINE,
DIASONE SODIUM,SULFOXONE SODIUM,
BENSULFOID,SULFUR,
LUMASON,SULFUR HEXAFLUORIDE LIPID-TYPE A MICROSPHERES,
CLINORIL,SULINDAC,
SULINDAC,SULINDAC,
IMITREX,SUMATRIPTAN,
SUMATRIPTAN,SUMATRIPTAN,
TOSYMRA,SUMATRIPTAN,
IMITREX,SUMATRIPTAN SUCCINATE,
IMITREX STATDOSE,SUMATRIPTAN SUCCINATE,
SUMAVEL DOSEPRO,SUMATRIPTAN SUCCINATE,
ALSUMA,SUMATRIPTAN SUCCINATE,
SUMATRIPTAN SUCCINATE,SUMATRIPTAN SUCCINATE,
ZECUITY,SUMATRIPTAN SUCCINATE,
ONZETRA XSAIL,SUMATRIPTAN SUCCINATE,
ZEMBRACE SYMTOUCH,SUMATRIPTAN SUCCINATE,
SUMATRIPTAN; NAPROXEN SODIUM,SUMATRIPTAN; NAPROXEN SODIUM,
SUTENT,SUNITINIB MALATE,
SUNITINIB MALATE,SUNITINIB MALATE,
PROFENAL,SUPROFEN,
TRAVASE,SUTILAINS,
ENJAYMO,SUTIMLIMAB-JOME,
BELSOMRA,SUVOREXANT,
COGNEX,TACRINE HYDROCHLORIDE,
PROGRAF,TACROLIMUS,
PROTOPIC,TACROLIMUS,
TACROLIMUS,TACROLIMUS,
ASTAGRAF XL,TACROLIMUS,
ENVARSUS XR,TACROLIMUS,
CIALIS,TADALAFIL,
ADCIRCA,TADALAFIL,
TADALAFIL,TADALAFIL,
ALYQ,TADALAFIL,
TADLIQ,TADALAFIL,
CHEWTADZY,TADALAFIL,
VYNDAMAX,TAFAMIDIS,
VYNDAQEL,TAFAMIDIS MEGLUMINE,
MONJUVI,TAFASITAMAB-CXIX,
ARAKODA,TAFENOQUINE SUCCINATE,
KRINTAFEL,TAFENOQUINE SUCCINATE,
ZIOPTAN,TAFLUPROST,
TAFLUPROST,TAFLUPROST,
ELZONRIS,TAGRAXOFUSP-ERZS,
TALZENNA,TALAZOPARIB TOSYLATE,
LOTUSATE,TALBUTAL,
SCLEROSOL,TALC,
TALC,TALC,
STERITALC,TALC,
ELELYSO,TALIGLUCERASE ALFA,
TALVEY,TALQUETAMAB-TGVS,
NOLVADEX,TAMOXIFEN CITRATE,
SOLTAMOX,TAMOXIFEN CITRATE,
TAMOXIFEN CITRATE,TAMOXIFEN CITRATE,
FLOMAX,TAMSULOSIN HYDROCHLORIDE,
TAMSULOSIN HYDROCHLORIDE,TAMSULOSIN HYDROCHLORIDE,
TAMSULOSIN HYDROCHLORIDE ,TAMSULOSIN HYDROCHLORIDE,
TAPENTADOL,TAPENTADOL,
NUCYNTA,TAPENTADOL HYDROCHLORIDE,
NUCYNTA ER,TAPENTADOL HYDROCHLORIDE,
TAPENTADOL HYDROCHLORIDE,TAPENTADOL HYDROCHLORIDE,
VTAMA,TAPINAROF,
IMDELLTRA,TARLATAMAB-DLLE,
HETLIOZ,TASIMELTEON,
TASIMELTEON,TASIMELTEON,
HETLIOZ LQ,TASIMELTEON,
KERYDIN,TAVABOROLE,
TAVABOROLE,TAVABOROLE,
TAZORAC,TAZAROTENE,
AVAGE,TAZAROTENE,
FABIOR,TAZAROTENE,
TAZAROTENE,TAZAROTENE,
ARAZLO,TAZAROTENE,
TAZVERIK,TAZEMETOSTAT HYDROBROMIDE,
GRANIX,TBO-FILGRASTIM,
KIMMTRAK,TEBENTAFUSP-TEBN,
PULMOLITE,TECHNETIUM TC-99M ALBUMIN AGGREGATED KIT,
MACROTEC,TECHNETIUM TC-99M ALBUMIN AGGREGATED KIT,
TECHNETIUM TC 99M ALBUMIN AGGREGATED KIT,TECHNETIUM TC-99M ALBUMIN AGGREGATED KIT,
MICROLITE,TECHNETIUM TC-99M ALBUMIN COLLOID KIT,
ACUTECT,TECHNETIUM TC-99M APCITIDE,
NEUROLITE,TECHNETIUM TC-99M BICISATE KIT,
NEO TECT KIT,TECHNETIUM TC-99M DEPREOTIDE,
HEPATOLITE,TECHNETIUM TC-99M DISOFENIN KIT,
OSTEOSCAN,TECHNETIUM TC-99M ETIDRONATE KIT,
TECHNETIUM TC 99M DIPHOSPHONATE-TIN KIT,TECHNETIUM TC-99M ETIDRONATE KIT,
CINTICHEM TECHNETIUM 99M HEDSPA,TECHNETIUM TC-99M ETIDRONATE KIT,
MPI STANNOUS DIPHOSPHONATE,TECHNETIUM TC-99M ETIDRONATE KIT,
CERETEC,TECHNETIUM TC-99M EXAMETAZIME KIT,
DRAX EXAMETAZIME,TECHNETIUM TC-99M EXAMETAZIME KIT,
RENOTEC,TECHNETIUM TC-99M FERPENTETATE KIT,
GLUCOSCAN,TECHNETIUM TC-99M GLUCEPTATE KIT,
TECHNESCAN GLUCEPTATE,TECHNETIUM TC-99M GLUCEPTATE KIT,
TECHNEGAS KIT,TECHNETIUM TC-99M LABELED CARBON,
TECHNESCAN HIDA,TECHNETIUM TC-99M LIDOFENIN KIT,
CHOLETEC,TECHNETIUM TC-99M MEBROFENIN KIT,
TECHNETIUM TC-99M MEBROFENIN,TECHNETIUM TC-99M MEBROFENIN KIT,
DRAXIMAGE MDP-10,TECHNETIUM TC-99M MEDRONATE,
DRAXIMAGE MDP-25,TECHNETIUM TC-99M MEDRONATE,
OSTEOLITE,TECHNETIUM TC-99M MEDRONATE KIT,
TECHNETIUM TC-99M MEDRONATE KIT,TECHNETIUM TC-99M MEDRONATE KIT,
CIS-MDP,TECHNETIUM TC-99M MEDRONATE KIT,
TECHNETIUM TC 99M MPI MDP,TECHNETIUM TC-99M MEDRONATE KIT,
AMERSCAN MDP KIT,TECHNETIUM TC-99M MEDRONATE KIT,
TECHNESCAN MAG3,TECHNETIUM TC-99M MERTIATIDE KIT,
TECHNETIUM TC99M MERTIATIDE KIT,TECHNETIUM TC-99M MERTIATIDE KIT,
TECHNETIUM TC 99M MERTIATIDE KIT,TECHNETIUM TC-99M MERTIATIDE KIT,
TECHNESCAN,TECHNETIUM TC-99M OXIDRONATE KIT,
MPI DTPA KIT - CHELATE,TECHNETIUM TC-99M PENTETATE KIT,
TECHNETIUM TC-99M PENTETATE KIT,TECHNETIUM TC-99M PENTETATE KIT,
AN-DTPA,TECHNETIUM TC-99M PENTETATE KIT,
DRAXIMAGE DTPA,TECHNETIUM TC-99M PENTETATE KIT,
SODIUM POLYPHOSPHATE-TIN KIT,TECHNETIUM TC-99M POLYPHOSPHATE KIT,
PYROLITE,TECHNETIUM TC-99M PYRO/TRIMETA PHOSPHATES KIT,
TECHNESCAN PYP KIT,TECHNETIUM TC-99M PYROPHOSPHATE KIT,
PHOSPHOTEC,TECHNETIUM TC-99M PYROPHOSPHATE KIT,
CIS-PYRO,TECHNETIUM TC-99M PYROPHOSPHATE KIT,
ULTRATAG,TECHNETIUM TC-99M RED BLOOD CELL KIT,
RBC-SCAN,TECHNETIUM TC-99M RED BLOOD CELL KIT,
CARDIOLITE,TECHNETIUM TC-99M SESTAMIBI KIT,
MIRALUMA,TECHNETIUM TC-99M SESTAMIBI KIT,
TECHNETIUM TC 99M SESTAMIBI,TECHNETIUM TC-99M SESTAMIBI KIT,
SODIUM PERTECHNETATE TC 99M,TECHNETIUM TC-99M SODIUM PERTECHNETATE,
ULTRA-TECHNEKOW FM,TECHNETIUM TC-99M SODIUM PERTECHNETATE GENERATOR,
MINITEC,TECHNETIUM TC-99M SODIUM PERTECHNETATE GENERATOR,
TECHNETIUM TC 99M GENERATOR,TECHNETIUM TC-99M SODIUM PERTECHNETATE GENERATOR,
TECHNELITE,TECHNETIUM TC-99M SODIUM PERTECHNETATE GENERATOR,
RADIOGENIX SYSTEM,TECHNETIUM TC-99M SODIUM PERTECHNETATE GENERATOR,
NEPHROSCAN,TECHNETIUM TC-99M SUCCIMER,
MPI DMSA KIDNEY REAGENT,TECHNETIUM TC-99M SUCCIMER KIT,
TECHNETIUM TC 99M SULFUR COLLOID,TECHNETIUM TC-99M SULFUR COLLOID,
TESULOID,TECHNETIUM TC-99M SULFUR COLLOID KIT,
TECHNECOLL,TECHNETIUM TC-99M SULFUR COLLOID KIT,
TECHNETIUM TC 99M TSC,TECHNETIUM TC-99M SULFUR COLLOID KIT,
AN-SULFUR COLLOID,TECHNETIUM TC-99M SULFUR COLLOID KIT,
TECHNETIUM TC-99M SULFUR COLLOID KIT,TECHNETIUM TC-99M SULFUR COLLOID KIT,
CARDIOTEC,TECHNETIUM TC-99M TEBOROXIME KIT,
MYOVIEW,TECHNETIUM TC-99M TETROFOSMIN KIT,
MYOVIEW 30ML,TECHNETIUM TC-99M TETROFOSMIN KIT,
LYMPHOSEEK KIT,TECHNETIUM TC-99M TILMANOCEPT,
PULMOTECH MAA,TECHNETIUM TC99M ALBUMIN AGGREGATED,
TECVAYLI,TECLISTAMAB-CQYV,
TPOXX,TECOVIRIMAT,
SIVEXTRO,TEDIZOLID PHOSPHATE,
GATTEX KIT,TEDUGLUTIDE,
ZELNORM,TEGASEROD MALEATE,
INCIVEK,TELAPREVIR,
VIBATIV,TELAVANCIN,
VIBATIV,TELAVANCIN HYDROCHLORIDE,
TYZEKA,TELBIVUDINE,
KETEK,TELITHROMYCIN,
MICARDIS,TELMISARTAN,
TELMISARTAN,TELMISARTAN,
TELMISARTAN; HYDROCHLOROTHIAZIDE,TELMISARTAN; HYDROCHLOROTHIAZIDE,
XERMELO,TELOTRISTAT ETIPRATE,
RESTORIL,TEMAZEPAM,
TEMAZEPAM,TEMAZEPAM,
TEMAZ,TEMAZEPAM,
TEMODAR,TEMOZOLOMIDE,
TEMOZOLOMIDE,TEMOZOLOMIDE,
TORISEL,TEMSIROLIMUS,
TEMSIROLIMUS,TEMSIROLIMUS,
IBSRELA,TENAPANOR HYDROCHLORIDE,
XPHOZAH,TENAPANOR HYDROCHLORIDE,
TNKASE,TENECTEPLASE,
VUMON,TENIPOSIDE,
TENOFOVIR ALAFENAMIDE,TENOFOVIR ALAFENAMIDE,
VEMLIDY,TENOFOVIR ALAFENAMIDE FUMARATE,
TENOFOVIR ALAFENAMIDE FUMARATE,TENOFOVIR ALAFENAMIDE FUMARATE,
TENOFOVIR ALAFENAMIDE,TENOFOVIR ALAFENAMIDE FUMARATE,
VIREAD,TENOFOVIR DISOPROXIL FUMARATE,
TENOFOVIR DISOPROXIL FUMARATE,TENOFOVIR DISOPROXIL FUMARATE,
TZIELD,TEPLIZUMAB-MZWV,
TEPMETKO,TEPOTINIB HYDROCHLORIDE,
TEPEZZA,TEPROTUMUMAB-TRBW,
HYTRIN,TERAZOSIN HYDROCHLORIDE,
TERAZOSIN HYDROCHLORIDE,TERAZOSIN HYDROCHLORIDE,
TEZRULY,TERAZOSIN HYDROCHLORIDE,
LAMISIL,TERBINAFINE,
LAMISIL AT,TERBINAFINE,
LAMISIL,TERBINAFINE HYDROCHLORIDE,
LAMISIL AT,TERBINAFINE HYDROCHLORIDE,
TERBINAFINE HYDROCHLORIDE,TERBINAFINE HYDROCHLORIDE,
BRICANYL,TERBUTALINE SULFATE,
BRETHINE,TERBUTALINE SULFATE,
BRETHAIRE,TERBUTALINE SULFATE,
TERBUTALINE SULFATE,TERBUTALINE SULFATE,
TERAZOL 7,TERCONAZOLE,
TERAZOL 3,TERCONAZOLE,
TERCONAZOLE,TERCONAZOLE,
AUBAGIO,TERIFLUNOMIDE,
TERIFLUNOMIDE,TERIFLUNOMIDE,
FORTEO,TERIPARATIDE,
TERIPARATIDE,TERIPARATIDE,
BONSITY,TERIPARATIDE,
PARATHAR,TERIPARATIDE ACETATE,
TERLIVAZ,TERLIPRESSIN ACETATE,
EGRIFTA,TESAMORELIN ACETATE,
TESLAC,TESTOLACTONE,
TESTODERM,TESTOSTERONE,
ANDRODERM,TESTOSTERONE,
TESTODERM TTS,TESTOSTERONE,
ANDROGEL,TESTOSTERONE,
TESTIM,TESTOSTERONE,
FORTESTA,TESTOSTERONE,
STRIANT,TESTOSTERONE,
AXIRON,TESTOSTERONE,
TESTOSTERONE,TESTOSTERONE,
TESTOPEL,TESTOSTERONE,
VOGELXO,TESTOSTERONE,
NATESTO,TESTOSTERONE,
TESTOSTERONE CYPIONATE,TESTOSTERONE CYPIONATE,
DEPO-TESTOSTERONE,TESTOSTERONE CYPIONATE,
AZMIRO,TESTOSTERONE CYPIONATE,
DELATESTRYL,TESTOSTERONE ENANTHATE,
TESTOSTERONE ENANTHATE,TESTOSTERONE ENANTHATE,
XYOSTED (AUTOINJECTOR),TESTOSTERONE ENANTHATE,
TESTOSTERONE PROPIONATE,TESTOSTERONE PROPIONATE,
AVEED,TESTOSTERONE UNDECANOATE,
JATENZO,TESTOSTERONE UNDECANOATE,
TESTOSTERONE UNDECANOATE,TESTOSTERONE UNDECANOATE,
TLANDO,TESTOSTERONE UNDECANOATE,
KYZATREX,TESTOSTERONE UNDECANOATE,
XENAZINE,TETRABENAZINE,
TETRABENAZINE,TETRABENAZINE,
TETRACAINE HYDROCHLORIDE,TETRACAINE HYDROCHLORIDE,
ACHROMYCIN V,TETRACYCLINE HYDROCHLORIDE,
ACHROMYCIN,TETRACYCLINE HYDROCHLORIDE,
TOPICYCLINE,TETRACYCLINE HYDROCHLORIDE,
ACTISITE,TETRACYCLINE HYDROCHLORIDE,
TETRACYCLINE HYDROCHLORIDE,TETRACYCLINE HYDROCHLORIDE,
TETRACYN,TETRACYCLINE HYDROCHLORIDE,
TETRACHEL,TETRACYCLINE HYDROCHLORIDE,
PANMYCIN,TETRACYCLINE HYDROCHLORIDE,
SUMYCIN,TETRACYCLINE HYDROCHLORIDE,
RETET,TETRACYCLINE HYDROCHLORIDE,
TETRAMED,TETRACYCLINE HYDROCHLORIDE,
BRISTACYCLINE,TETRACYCLINE HYDROCHLORIDE,
CYCLOPAR,TETRACYCLINE HYDROCHLORIDE,
ROBITET,TETRACYCLINE HYDROCHLORIDE,
TETREX,TETRACYCLINE PHOSPHATE COMPLEX,
TYZINE,TETRAHYDROZOLINE HYDROCHLORIDE,
TEZSPIRE,TEZEPELUMAB-EKKO,
THALOMID,THALIDOMIDE,
THALIDOMIDE,THALIDOMIDE,
THALLOUS CHLORIDE TL 201,THALLOUS CHLORIDE TL-201,
THEOPHYLLINE AND DEXTROSE 5% IN PLASTIC CONTAINER,THEOPHYLLINE,
THEOPHYLLINE 0.04% AND DEXTROSE 5% IN PLASTIC CONTAINER,THEOPHYLLINE,
THEOPHYLLINE 0.08% AND DEXTROSE 5% IN PLASTIC CONTAINER,THEOPHYLLINE,
THEOPHYLLINE 0.16% AND DEXTROSE 5% IN PLASTIC CONTAINER,THEOPHYLLINE,
THEOPHYLLINE IN DEXTROSE 5% IN PLASTIC CONTAINER,THEOPHYLLINE,
THEOPHYLLINE 0.2% AND DEXTROSE 5% IN PLASTIC CONTAINER,THEOPHYLLINE,
THEOPHYLLINE 0.4% AND DEXTROSE 5% IN PLASTIC CONTAINER,THEOPHYLLINE,
THEOPHYLLINE 0.32% AND DEXTROSE 5% IN PLASTIC CONTAINER,THEOPHYLLINE,
THEOPHYLLINE,THEOPHYLLINE,
ELIXOPHYLLIN,THEOPHYLLINE,
THEOLIXIR,THEOPHYLLINE,
LANOPHYLLIN,THEOPHYLLINE,
THEOPHYL-225,THEOPHYLLINE,
AEROLATE SR,THEOPHYLLINE,
AEROLATE JR,THEOPHYLLINE,
AEROLATE III,THEOPHYLLINE,
SLO-PHYLLIN,THEOPHYLLINE,
BRONKODYL,THEOPHYLLINE,
THEO-DUR,THEOPHYLLINE,
THEOCLEAR-200,THEOPHYLLINE,
THEOCLEAR-100,THEOPHYLLINE,
ELIXICON,THEOPHYLLINE,
SUSTAIRE,THEOPHYLLINE,
THEOBID,THEOPHYLLINE,
THEOLAIR,THEOPHYLLINE,
THEOLAIR-SR,THEOPHYLLINE,
THEOPHYL-SR,THEOPHYLLINE,
THEOPHYL,THEOPHYLLINE,
THEOCLEAR L.A.-130,THEOPHYLLINE,
THEOCLEAR L.A.-260,THEOPHYLLINE,
ELIXOPHYLLIN SR,THEOPHYLLINE,
THEOVENT,THEOPHYLLINE,
THEOCLEAR-80,THEOPHYLLINE,
SOMOPHYLLIN-T,THEOPHYLLINE,
SOMOPHYLLIN-CRT,THEOPHYLLINE,
LABID,THEOPHYLLINE,
QUIBRON-T/SR,THEOPHYLLINE,
THEOBID JR.,THEOPHYLLINE,
SLO-BID,THEOPHYLLINE,
AQUAPHYLLIN,THEOPHYLLINE,
THEO-24,THEOPHYLLINE,
T-PHYL,THEOPHYLLINE,
THEOPHYLLINE-SR,THEOPHYLLINE,
ELIXOMIN,THEOPHYLLINE,
DURAPHYL,THEOPHYLLINE,
QUIBRON-T,THEOPHYLLINE,
ACCURBRON,THEOPHYLLINE,
AEROLATE,THEOPHYLLINE,
UNI-DUR,THEOPHYLLINE,
SYNOPHYLATE,THEOPHYLLINE SODIUM GLYCINATE,
ASBRON,THEOPHYLLINE SODIUM GLYCINATE,
MINTEZOL,THIABENDAZOLE,
THIAMINE HYDROCHLORIDE,THIAMINE HYDROCHLORIDE,
BETALIN S,THIAMINE HYDROCHLORIDE,
SURITAL,THIAMYLAL SODIUM,
TORECAN,THIETHYLPERAZINE MALATE,
TORECAN,THIETHYLPERAZINE MALEATE,
THIOGUANINE,THIOGUANINE,
PENTOTHAL,THIOPENTAL SODIUM,
MELLARIL-S,THIORIDAZINE,
MELLARIL,THIORIDAZINE HYDROCHLORIDE,
THIORIDAZINE HYDROCHLORIDE,THIORIDAZINE HYDROCHLORIDE,
THIORIDAZINE HYDROCHLORIDE INTENSOL,THIORIDAZINE HYDROCHLORIDE,
THIOTEPA,THIOTEPA,
THIOPLEX,THIOTEPA,
TEPADINA,THIOTEPA,
TEPYLUTE,THIOTEPA,
NAVANE,THIOTHIXENE,
THIOTHIXENE,THIOTHIXENE,
NAVANE,THIOTHIXENE HYDROCHLORIDE,
THIOTHIXENE HYDROCHLORIDE,THIOTHIXENE HYDROCHLORIDE,
THIOTHIXENE HYDROCHLORIDE INTENSOL,THIOTHIXENE HYDROCHLORIDE,
THYROGEN,THYROTROPIN ALFA,
GABITRIL,TIAGABINE HYDROCHLORIDE,
TIAGABINE HYDROCHLORIDE,TIAGABINE HYDROCHLORIDE,
BRILINTA,TICAGRELOR,
TICAGRELOR,TICAGRELOR,
TICAR,TICARCILLIN DISODIUM,
TICLID,TICLOPIDINE HYDROCHLORIDE,
TICLOPIDINE HYDROCHLORIDE,TICLOPIDINE HYDROCHLORIDE,
TYGACIL,TIGECYCLINE,
TIGECYCLINE,TIGECYCLINE,
ILUMYA,TILDRAKIZUMAB-ASMN,
SKELID,TILUDRONATE DISODIUM,
BETIMOL,TIMOLOL,
TIMOLOL,TIMOLOL,
BLOCADREN,TIMOLOL MALEATE,
TIMOPTIC,TIMOLOL MALEATE,
TIMOPTIC IN OCUDOSE,TIMOLOL MALEATE,
TIMOPTIC-XE,TIMOLOL MALEATE,
TIMOLOL MALEATE,TIMOLOL MALEATE,
ISTALOL,TIMOLOL MALEATE,
TINDAMAX,TINIDAZOLE,
TINIDAZOLE,TINIDAZOLE,
INNOHEP,TINZAPARIN SODIUM,
TZ-3,TIOCONAZOLE,
